Feedback_ID,Case_ID,Rating
FB006555,CASE06556,3
FB038133,CASE38134,3
FB011854,CASE11855,4
FB035504,CASE35505,4
FB031784,CASE31785,3
FB019388,CASE19389,4
FB038721,CASE38722,5
FB021047,CASE21048,5
FB039918,CASE39919,3
FB000732,CASE00733,4
FB029448,CASE29449,3
FB030855,CASE30856,5
FB007849,CASE07850,4
FB014714,CASE14715,4
FB031597,CASE31598,4
FB011840,CASE11841,3
FB038645,CASE38646,4
FB011988,CASE11989,4
FB044867,CASE44868,5
FB002109,CASE02110,5
FB013196,CASE13197,4
FB047706,CASE47707,5
FB045692,CASE45693,3
FB002054,CASE02055,3
FB001057,CASE01058,4
FB033606,CASE33607,4
FB046064,CASE46065,4
FB032674,CASE32675,5
FB034648,CASE34649,3
FB003806,CASE03807,5
FB030634,CASE30635,5
FB002075,CASE02076,4
FB043989,CASE43990,2
FB012421,CASE12422,3
FB028676,CASE28677,5
FB032945,CASE32946,5
FB021603,CASE21604,5
FB038483,CASE38484,5
FB039115,CASE39116,3
FB042128,CASE42129,5
FB028551,CASE28552,4
FB004562,CASE04563,3
FB002683,CASE02684,5
FB039816,CASE39817,4
FB035648,CASE35649,1
FB002281,CASE02282,2
FB044072,CASE44073,4
FB009841,CASE09842,5
FB020983,CASE20984,5
FB018659,CASE18660,5
FB039829,CASE39830,4
FB000069,CASE00070,5
FB002195,CASE02196,2
FB019857,CASE19858,5
FB011420,CASE11421,4
FB009851,CASE09852,3
FB034848,CASE34849,2
FB004003,CASE04004,1
FB028871,CASE28872,5
FB021490,CASE21491,4
FB035391,CASE35392,5
FB006662,CASE06663,5
FB041715,CASE41716,1
FB015230,CASE15231,5
FB015035,CASE15036,5
FB025124,CASE25125,3
FB030042,CASE30043,3
FB044529,CASE44530,4
FB005508,CASE05509,1
FB005511,CASE05512,4
FB029682,CASE29683,2
FB013728,CASE13729,5
FB042132,CASE42133,5
FB025942,CASE25943,5
FB043696,CASE43697,4
FB000242,CASE00243,4
FB011647,CASE11648,3
FB019634,CASE19635,5
FB039085,CASE39086,5
FB018270,CASE18271,5
FB014667,CASE14668,1
FB000030,CASE00031,1
FB043505,CASE43506,5
FB010955,CASE10956,5
FB027858,CASE27859,4
FB034573,CASE34574,3
FB032403,CASE32404,5
FB041634,CASE41635,5
FB012045,CASE12046,5
FB011616,CASE11617,4
FB022599,CASE22600,4
FB020355,CASE20356,3
FB013455,CASE13456,5
FB028848,CASE28849,3
FB018339,CASE18340,3
FB047225,CASE47226,2
FB006911,CASE06912,4
FB027556,CASE27557,3
FB013825,CASE13826,5
FB047083,CASE47084,5
FB027375,CASE27376,4
FB015738,CASE15739,2
FB044140,CASE44141,1
FB035766,CASE35767,5
FB020985,CASE20986,4
FB003957,CASE03958,3
FB025571,CASE25572,3
FB045806,CASE45807,5
FB011979,CASE11980,3
FB022664,CASE22665,5
FB017666,CASE17667,1
FB010125,CASE10126,5
FB011770,CASE11771,5
FB008497,CASE08498,5
FB009044,CASE09045,5
FB006550,CASE06551,4
FB016730,CASE16731,4
FB004436,CASE04437,5
FB013089,CASE13090,4
FB020676,CASE20677,4
FB044539,CASE44540,3
FB033850,CASE33851,5
FB035072,CASE35073,2
FB027379,CASE27380,3
FB043379,CASE43380,5
FB009211,CASE09212,3
FB040702,CASE40703,4
FB002592,CASE02593,4
FB039590,CASE39591,5
FB022160,CASE22161,5
FB039374,CASE39375,4
FB003950,CASE03951,4
FB027348,CASE27349,5
FB049481,CASE49482,4
FB003790,CASE03791,4
FB031903,CASE31904,4
FB043917,CASE43918,4
FB025369,CASE25370,4
FB006874,CASE06875,3
FB020363,CASE20364,5
FB040638,CASE40639,5
FB002275,CASE02276,3
FB017814,CASE17815,5
FB001882,CASE01883,5
FB039907,CASE39908,4
FB011648,CASE11649,3
FB044953,CASE44954,5
FB008363,CASE08364,4
FB017851,CASE17852,5
FB027508,CASE27509,5
FB003286,CASE03287,4
FB010812,CASE10813,5
FB027380,CASE27381,4
FB007998,CASE07999,4
FB046908,CASE46909,4
FB048642,CASE48643,1
FB043195,CASE43196,5
FB013240,CASE13241,4
FB043176,CASE43177,1
FB049406,CASE49407,4
FB017149,CASE17150,1
FB025070,CASE25071,5
FB030542,CASE30543,3
FB048520,CASE48521,4
FB019633,CASE19634,1
FB042747,CASE42748,3
FB029776,CASE29777,5
FB048176,CASE48177,4
FB049949,CASE49950,4
FB019607,CASE19608,5
FB013596,CASE13597,2
FB012727,CASE12728,5
FB029988,CASE29989,4
FB009899,CASE09900,5
FB030278,CASE30279,4
FB001009,CASE01010,5
FB009390,CASE09391,5
FB048967,CASE48968,3
FB045328,CASE45329,4
FB014573,CASE14574,5
FB013461,CASE13462,5
FB027792,CASE27793,4
FB040889,CASE40890,3
FB022704,CASE22705,3
FB024051,CASE24052,4
FB010017,CASE10018,2
FB019182,CASE19183,4
FB002383,CASE02384,5
FB012737,CASE12738,5
FB021089,CASE21090,4
FB015961,CASE15962,3
FB034174,CASE34175,4
FB048249,CASE48250,4
FB030378,CASE30379,2
FB032751,CASE32752,4
FB040343,CASE40344,4
FB002266,CASE02267,4
FB045007,CASE45008,3
FB005777,CASE05778,4
FB007323,CASE07324,3
FB019246,CASE19247,5
FB011288,CASE11289,4
FB011968,CASE11969,3
FB048983,CASE48984,1
FB018585,CASE18586,3
FB006048,CASE06049,4
FB009285,CASE09286,5
FB001350,CASE01351,3
FB024620,CASE24621,2
FB027417,CASE27418,4
FB026441,CASE26442,4
FB049312,CASE49313,3
FB034739,CASE34740,3
FB029973,CASE29974,1
FB049337,CASE49338,3
FB024168,CASE24169,5
FB003474,CASE03475,4
FB002312,CASE02313,4
FB040180,CASE40181,3
FB018332,CASE18333,3
FB034032,CASE34033,5
FB018434,CASE18435,4
FB017051,CASE17052,5
FB031015,CASE31016,3
FB025780,CASE25781,4
FB036256,CASE36257,3
FB047188,CASE47189,4
FB033935,CASE33936,5
FB040203,CASE40204,3
FB000649,CASE00650,5
FB020610,CASE20611,3
FB018503,CASE18504,2
FB045888,CASE45889,4
FB008966,CASE08967,4
FB021757,CASE21758,3
FB024822,CASE24823,4
FB010780,CASE10781,3
FB047830,CASE47831,5
FB019574,CASE19575,3
FB014190,CASE14191,5
FB008240,CASE08241,4
FB032722,CASE32723,3
FB035867,CASE35868,5
FB035795,CASE35796,5
FB010779,CASE10780,4
FB035040,CASE35041,4
FB046887,CASE46888,3
FB025312,CASE25313,4
FB045314,CASE45315,4
FB041879,CASE41880,4
FB034449,CASE34450,4
FB039975,CASE39976,5
FB049745,CASE49746,5
FB039982,CASE39983,3
FB019550,CASE19551,4
FB016111,CASE16112,4
FB033196,CASE33197,3
FB035409,CASE35410,3
FB015143,CASE15144,2
FB017963,CASE17964,1
FB012272,CASE12273,4
FB040267,CASE40268,5
FB022929,CASE22930,1
FB000764,CASE00765,3
FB009129,CASE09130,5
FB003847,CASE03848,1
FB028652,CASE28653,3
FB046949,CASE46950,5
FB042566,CASE42567,1
FB039450,CASE39451,3
FB034363,CASE34364,4
FB005873,CASE05874,5
FB043424,CASE43425,5
FB016049,CASE16050,4
FB009948,CASE09949,4
FB049846,CASE49847,4
FB016696,CASE16697,5
FB035810,CASE35811,4
FB020839,CASE20840,5
FB041319,CASE41320,4
FB037448,CASE37449,3
FB049541,CASE49542,5
FB047453,CASE47454,4
FB032778,CASE32779,5
FB013558,CASE13559,4
FB020624,CASE20625,2
FB008925,CASE08926,5
FB016050,CASE16051,5
FB026151,CASE26152,5
FB022992,CASE22993,2
FB013524,CASE13525,4
FB004443,CASE04444,5
FB026257,CASE26258,5
FB035697,CASE35698,4
FB047233,CASE47234,3
FB019026,CASE19027,4
FB045254,CASE45255,1
FB035388,CASE35389,5
FB016031,CASE16032,4
FB039492,CASE39493,5
FB011239,CASE11240,5
FB045008,CASE45009,4
FB011878,CASE11879,4
FB000165,CASE00166,2
FB011515,CASE11516,5
FB030091,CASE30092,5
FB036543,CASE36544,4
FB032527,CASE32528,3
FB033820,CASE33821,5
FB040601,CASE40602,5
FB025722,CASE25723,5
FB038022,CASE38023,5
FB005551,CASE05552,3
FB046189,CASE46190,5
FB036275,CASE36276,4
FB012570,CASE12571,4
FB004127,CASE04128,3
FB012471,CASE12472,3
FB041839,CASE41840,5
FB021718,CASE21719,5
FB032546,CASE32547,4
FB046129,CASE46130,4
FB019453,CASE19454,3
FB042753,CASE42754,4
FB026208,CASE26209,5
FB029262,CASE29263,4
FB045371,CASE45372,4
FB037163,CASE37164,4
FB032072,CASE32073,4
FB016098,CASE16099,4
FB044675,CASE44676,5
FB011786,CASE11787,3
FB007154,CASE07155,5
FB044434,CASE44435,4
FB017656,CASE17657,4
FB040408,CASE40409,4
FB048048,CASE48049,3
FB048106,CASE48107,4
FB001944,CASE01945,3
FB017201,CASE17202,5
FB030330,CASE30331,4
FB006459,CASE06460,4
FB004445,CASE04446,3
FB018486,CASE18487,5
FB046188,CASE46189,4
FB008116,CASE08117,3
FB013287,CASE13288,5
FB026318,CASE26319,5
FB039792,CASE39793,4
FB011376,CASE11377,4
FB046783,CASE46784,5
FB017620,CASE17621,3
FB047573,CASE47574,4
FB032909,CASE32910,5
FB038898,CASE38899,4
FB003485,CASE03486,5
FB022708,CASE22709,4
FB010840,CASE10841,3
FB039142,CASE39143,5
FB000403,CASE00404,5
FB029630,CASE29631,5
FB031720,CASE31721,4
FB046356,CASE46357,5
FB022563,CASE22564,5
FB011404,CASE11405,4
FB006813,CASE06814,3
FB039819,CASE39820,5
FB044379,CASE44380,4
FB001347,CASE01348,1
FB041996,CASE41997,4
FB002619,CASE02620,5
FB000158,CASE00159,3
FB045073,CASE45074,5
FB009448,CASE09449,3
FB008403,CASE08404,5
FB012399,CASE12400,3
FB029940,CASE29941,5
FB013842,CASE13843,1
FB012648,CASE12649,5
FB016196,CASE16197,4
FB040897,CASE40898,4
FB049565,CASE49566,1
FB034627,CASE34628,5
FB018053,CASE18054,5
FB044253,CASE44254,4
FB018995,CASE18996,4
FB016613,CASE16614,5
FB030849,CASE30850,2
FB026217,CASE26218,4
FB037694,CASE37695,5
FB019985,CASE19986,4
FB031554,CASE31555,5
FB027629,CASE27630,4
FB029910,CASE29911,5
FB046554,CASE46555,3
FB049176,CASE49177,3
FB001632,CASE01633,3
FB001176,CASE01177,4
FB030736,CASE30737,5
FB039254,CASE39255,5
FB000017,CASE00018,1
FB042977,CASE42978,5
FB008821,CASE08822,3
FB048052,CASE48053,4
FB016311,CASE16312,1
FB011884,CASE11885,3
FB011343,CASE11344,4
FB022339,CASE22340,4
FB013576,CASE13577,5
FB023628,CASE23629,1
FB008277,CASE08278,2
FB025872,CASE25873,5
FB008641,CASE08642,3
FB036429,CASE36430,5
FB012506,CASE12507,4
FB021678,CASE21679,4
FB007301,CASE07302,5
FB038597,CASE38598,3
FB002602,CASE02603,5
FB014250,CASE14251,3
FB043802,CASE43803,3
FB023239,CASE23240,1
FB001054,CASE01055,5
FB048018,CASE48019,4
FB040967,CASE40968,5
FB048059,CASE48060,3
FB003067,CASE03068,4
FB047775,CASE47776,4
FB002343,CASE02344,2
FB016764,CASE16765,5
FB047386,CASE47387,4
FB010063,CASE10064,4
FB038713,CASE38714,4
FB038783,CASE38784,3
FB012508,CASE12509,3
FB018495,CASE18496,5
FB031879,CASE31880,4
FB030010,CASE30011,4
FB017631,CASE17632,3
FB014733,CASE14734,3
FB036506,CASE36507,4
FB023272,CASE23273,4
FB032215,CASE32216,5
FB017417,CASE17418,3
FB009469,CASE09470,4
FB027854,CASE27855,3
FB020798,CASE20799,4
FB023639,CASE23640,4
FB017294,CASE17295,5
FB043387,CASE43388,5
FB028361,CASE28362,5
FB006468,CASE06469,5
FB041471,CASE41472,3
FB027096,CASE27097,3
FB027726,CASE27727,2
FB002373,CASE02374,4
FB042765,CASE42766,3
FB035314,CASE35315,5
FB032961,CASE32962,4
FB044640,CASE44641,4
FB011393,CASE11394,2
FB016293,CASE16294,3
FB027941,CASE27942,4
FB041920,CASE41921,4
FB032734,CASE32735,4
FB001065,CASE01066,2
FB030179,CASE30180,2
FB025542,CASE25543,3
FB040656,CASE40657,4
FB048012,CASE48013,4
FB025560,CASE25561,3
FB029310,CASE29311,5
FB000376,CASE00377,4
FB036694,CASE36695,5
FB040094,CASE40095,5
FB031771,CASE31772,3
FB046712,CASE46713,3
FB044347,CASE44348,4
FB009051,CASE09052,1
FB017664,CASE17665,3
FB020235,CASE20236,4
FB034389,CASE34390,4
FB016418,CASE16419,5
FB014083,CASE14084,2
FB021719,CASE21720,4
FB038217,CASE38218,5
FB015199,CASE15200,5
FB016801,CASE16802,3
FB036453,CASE36454,4
FB040972,CASE40973,5
FB011472,CASE11473,4
FB049772,CASE49773,3
FB038125,CASE38126,5
FB045728,CASE45729,4
FB001298,CASE01299,2
FB041591,CASE41592,3
FB034086,CASE34087,5
FB033265,CASE33266,4
FB035593,CASE35594,4
FB023101,CASE23102,3
FB044964,CASE44965,4
FB026774,CASE26775,4
FB043702,CASE43703,2
FB019592,CASE19593,5
FB012522,CASE12523,1
FB002126,CASE02127,4
FB039593,CASE39594,4
FB020636,CASE20637,4
FB046242,CASE46243,4
FB020907,CASE20908,2
FB044922,CASE44923,3
FB024092,CASE24093,1
FB042672,CASE42673,1
FB007647,CASE07648,5
FB028352,CASE28353,2
FB035961,CASE35962,2
FB023936,CASE23937,4
FB030189,CASE30190,3
FB013957,CASE13958,4
FB016976,CASE16977,4
FB034247,CASE34248,4
FB005971,CASE05972,3
FB010121,CASE10122,4
FB005869,CASE05870,4
FB020919,CASE20920,5
FB006620,CASE06621,5
FB026798,CASE26799,1
FB044553,CASE44554,2
FB014771,CASE14772,5
FB048468,CASE48469,4
FB031650,CASE31651,3
FB044748,CASE44749,2
FB049051,CASE49052,4
FB039701,CASE39702,4
FB012599,CASE12600,5
FB009577,CASE09578,4
FB035997,CASE35998,1
FB013969,CASE13970,4
FB004602,CASE04603,5
FB001593,CASE01594,3
FB003955,CASE03956,3
FB012929,CASE12930,5
FB043004,CASE43005,5
FB044456,CASE44457,5
FB000418,CASE00419,5
FB043698,CASE43699,3
FB044586,CASE44587,3
FB016094,CASE16095,4
FB040479,CASE40480,4
FB048845,CASE48846,5
FB010545,CASE10546,3
FB040529,CASE40530,4
FB001260,CASE01261,4
FB035785,CASE35786,5
FB012949,CASE12950,5
FB011514,CASE11515,5
FB002564,CASE02565,4
FB008868,CASE08869,5
FB015501,CASE15502,5
FB015101,CASE15102,4
FB026138,CASE26139,4
FB036757,CASE36758,4
FB007118,CASE07119,5
FB047301,CASE47302,5
FB018923,CASE18924,4
FB001383,CASE01384,4
FB031374,CASE31375,5
FB025113,CASE25114,5
FB025819,CASE25820,3
FB038194,CASE38195,4
FB009296,CASE09297,4
FB032697,CASE32698,4
FB012461,CASE12462,3
FB012495,CASE12496,4
FB022206,CASE22207,5
FB002518,CASE02519,5
FB009015,CASE09016,4
FB047516,CASE47517,3
FB044780,CASE44781,4
FB013954,CASE13955,4
FB014207,CASE14208,3
FB015744,CASE15745,2
FB047684,CASE47685,5
FB031248,CASE31249,3
FB000833,CASE00834,4
FB012571,CASE12572,1
FB042496,CASE42497,4
FB009258,CASE09259,4
FB039625,CASE39626,3
FB008618,CASE08619,5
FB031310,CASE31311,3
FB007183,CASE07184,5
FB045599,CASE45600,4
FB033818,CASE33819,3
FB040933,CASE40934,4
FB020743,CASE20744,3
FB021351,CASE21352,5
FB001991,CASE01992,5
FB014792,CASE14793,3
FB031181,CASE31182,4
FB043377,CASE43378,5
FB009781,CASE09782,4
FB026775,CASE26776,1
FB000942,CASE00943,5
FB004212,CASE04213,4
FB020882,CASE20883,1
FB025295,CASE25296,3
FB010071,CASE10072,5
FB036734,CASE36735,4
FB013274,CASE13275,1
FB016432,CASE16433,1
FB035933,CASE35934,4
FB008824,CASE08825,2
FB005133,CASE05134,4
FB014124,CASE14125,5
FB008139,CASE08140,5
FB038175,CASE38176,3
FB023294,CASE23295,4
FB049986,CASE49987,5
FB048100,CASE48101,3
FB018536,CASE18537,1
FB024197,CASE24198,3
FB033151,CASE33152,4
FB032133,CASE32134,4
FB008421,CASE08422,5
FB035658,CASE35659,4
FB020509,CASE20510,1
FB003842,CASE03843,5
FB010286,CASE10287,4
FB004372,CASE04373,2
FB011759,CASE11760,4
FB034300,CASE34301,5
FB041284,CASE41285,3
FB037764,CASE37765,3
FB041296,CASE41297,1
FB037320,CASE37321,4
FB025170,CASE25171,4
FB043287,CASE43288,5
FB011974,CASE11975,3
FB049172,CASE49173,1
FB019904,CASE19905,5
FB025356,CASE25357,2
FB046666,CASE46667,4
FB038271,CASE38272,5
FB000626,CASE00627,5
FB045228,CASE45229,1
FB031088,CASE31089,4
FB048177,CASE48178,5
FB040491,CASE40492,3
FB044756,CASE44757,2
FB037611,CASE37612,5
FB035544,CASE35545,3
FB032514,CASE32515,2
FB033215,CASE33216,4
FB002615,CASE02616,4
FB025441,CASE25442,4
FB035155,CASE35156,3
FB001575,CASE01576,3
FB003100,CASE03101,4
FB028284,CASE28285,5
FB005182,CASE05183,4
FB001959,CASE01960,5
FB016759,CASE16760,5
FB030521,CASE30522,2
FB004908,CASE04909,5
FB039026,CASE39027,5
FB029700,CASE29701,5
FB033106,CASE33107,4
FB046474,CASE46475,4
FB024177,CASE24178,1
FB017289,CASE17290,4
FB036466,CASE36467,3
FB023695,CASE23696,3
FB029172,CASE29173,5
FB036856,CASE36857,2
FB030217,CASE30218,5
FB017775,CASE17776,3
FB032796,CASE32797,5
FB044768,CASE44769,3
FB021298,CASE21299,4
FB039840,CASE39841,3
FB035686,CASE35687,5
FB031032,CASE31033,1
FB013148,CASE13149,2
FB000952,CASE00953,5
FB019761,CASE19762,2
FB024169,CASE24170,1
FB027210,CASE27211,1
FB013590,CASE13591,4
FB039999,CASE40000,5
FB019620,CASE19621,5
FB029293,CASE29294,5
FB040950,CASE40951,4
FB013474,CASE13475,5
FB022411,CASE22412,3
FB015946,CASE15947,4
FB043983,CASE43984,5
FB014725,CASE14726,4
FB025204,CASE25205,4
FB018783,CASE18784,4
FB031649,CASE31650,4
FB005476,CASE05477,4
FB019022,CASE19023,3
FB007618,CASE07619,5
FB020052,CASE20053,3
FB042603,CASE42604,5
FB043916,CASE43917,2
FB044653,CASE44654,2
FB043623,CASE43624,2
FB000034,CASE00035,5
FB034987,CASE34988,4
FB025341,CASE25342,5
FB043174,CASE43175,5
FB046053,CASE46054,5
FB017037,CASE17038,5
FB029942,CASE29943,5
FB034156,CASE34157,4
FB026061,CASE26062,1
FB040233,CASE40234,5
FB047113,CASE47114,3
FB006235,CASE06236,5
FB034006,CASE34007,3
FB004169,CASE04170,5
FB037849,CASE37850,4
FB047776,CASE47777,4
FB025268,CASE25269,5
FB015209,CASE15210,5
FB014310,CASE14311,5
FB012744,CASE12745,4
FB034400,CASE34401,4
FB049680,CASE49681,5
FB044059,CASE44060,4
FB025001,CASE25002,3
FB036878,CASE36879,3
FB010111,CASE10112,3
FB012025,CASE12026,3
FB003023,CASE03024,5
FB049394,CASE49395,3
FB000387,CASE00388,5
FB016808,CASE16809,5
FB023517,CASE23518,4
FB041939,CASE41940,4
FB005436,CASE05437,2
FB045330,CASE45331,4
FB048789,CASE48790,3
FB036228,CASE36229,5
FB018903,CASE18904,5
FB003735,CASE03736,5
FB046381,CASE46382,3
FB011925,CASE11926,4
FB003584,CASE03585,2
FB023326,CASE23327,5
FB007109,CASE07110,4
FB038928,CASE38929,3
FB000378,CASE00379,4
FB018481,CASE18482,1
FB045964,CASE45965,2
FB018464,CASE18465,3
FB037607,CASE37608,5
FB037464,CASE37465,5
FB025504,CASE25505,3
FB001793,CASE01794,5
FB028636,CASE28637,5
FB002165,CASE02166,4
FB044815,CASE44816,4
FB038631,CASE38632,5
FB045557,CASE45558,4
FB004911,CASE04912,1
FB040853,CASE40854,4
FB035924,CASE35925,3
FB024877,CASE24878,5
FB037984,CASE37985,4
FB027259,CASE27260,4
FB037461,CASE37462,5
FB001761,CASE01762,4
FB006426,CASE06427,4
FB035616,CASE35617,1
FB014812,CASE14813,5
FB028777,CASE28778,3
FB029690,CASE29691,4
FB004060,CASE04061,5
FB003470,CASE03471,4
FB021266,CASE21267,4
FB018606,CASE18607,4
FB016133,CASE16134,4
FB008352,CASE08353,1
FB023417,CASE23418,5
FB026121,CASE26122,4
FB040669,CASE40670,4
FB035485,CASE35486,5
FB045067,CASE45068,1
FB028338,CASE28339,3
FB049687,CASE49688,5
FB049963,CASE49964,4
FB034266,CASE34267,5
FB031743,CASE31744,5
FB041577,CASE41578,2
FB017437,CASE17438,3
FB037215,CASE37216,4
FB019573,CASE19574,1
FB014183,CASE14184,4
FB038508,CASE38509,4
FB045687,CASE45688,5
FB023198,CASE23199,3
FB033258,CASE33259,5
FB045335,CASE45336,4
FB032874,CASE32875,3
FB049885,CASE49886,3
FB023264,CASE23265,5
FB006726,CASE06727,5
FB040599,CASE40600,3
FB017561,CASE17562,3
FB037205,CASE37206,5
FB012036,CASE12037,4
FB022996,CASE22997,3
FB007569,CASE07570,4
FB046894,CASE46895,4
FB003043,CASE03044,2
FB025413,CASE25414,5
FB046229,CASE46230,5
FB021960,CASE21961,5
FB045346,CASE45347,3
FB024172,CASE24173,5
FB019705,CASE19706,5
FB003296,CASE03297,4
FB042364,CASE42365,4
FB049293,CASE49294,3
FB004405,CASE04406,5
FB000780,CASE00781,3
FB049671,CASE49672,4
FB048532,CASE48533,2
FB017657,CASE17658,4
FB030208,CASE30209,3
FB026763,CASE26764,4
FB016169,CASE16170,5
FB041509,CASE41510,5
FB014173,CASE14174,3
FB008135,CASE08136,5
FB002987,CASE02988,3
FB032935,CASE32936,4
FB018347,CASE18348,3
FB032719,CASE32720,5
FB022274,CASE22275,3
FB034289,CASE34290,5
FB003186,CASE03187,4
FB034628,CASE34629,3
FB001856,CASE01857,3
FB029611,CASE29612,4
FB028194,CASE28195,4
FB021469,CASE21470,4
FB029243,CASE29244,4
FB048544,CASE48545,5
FB002588,CASE02589,5
FB042255,CASE42256,5
FB010838,CASE10839,1
FB014214,CASE14215,3
FB044710,CASE44711,4
FB040190,CASE40191,3
FB032428,CASE32429,4
FB012389,CASE12390,4
FB008561,CASE08562,5
FB022772,CASE22773,4
FB048154,CASE48155,4
FB006671,CASE06672,4
FB006601,CASE06602,1
FB014269,CASE14270,3
FB010727,CASE10728,1
FB007571,CASE07572,3
FB042657,CASE42658,4
FB018152,CASE18153,5
FB021216,CASE21217,2
FB009370,CASE09371,3
FB040423,CASE40424,4
FB009164,CASE09165,3
FB011841,CASE11842,5
FB048026,CASE48027,5
FB023855,CASE23856,4
FB019842,CASE19843,4
FB036517,CASE36518,3
FB041527,CASE41528,4
FB021165,CASE21166,4
FB021660,CASE21661,5
FB009937,CASE09938,5
FB031874,CASE31875,1
FB039074,CASE39075,5
FB039801,CASE39802,5
FB005157,CASE05158,2
FB021841,CASE21842,4
FB017867,CASE17868,4
FB039860,CASE39861,3
FB046730,CASE46731,5
FB029996,CASE29997,3
FB032034,CASE32035,4
FB013787,CASE13788,5
FB043352,CASE43353,5
FB009188,CASE09189,3
FB012690,CASE12691,4
FB033101,CASE33102,4
FB046896,CASE46897,4
FB012520,CASE12521,3
FB001061,CASE01062,1
FB017817,CASE17818,5
FB005384,CASE05385,4
FB012066,CASE12067,4
FB005632,CASE05633,3
FB022826,CASE22827,5
FB018921,CASE18922,1
FB016501,CASE16502,5
FB049206,CASE49207,1
FB006532,CASE06533,5
FB014189,CASE14190,4
FB007696,CASE07697,5
FB028077,CASE28078,3
FB012168,CASE12169,5
FB000474,CASE00475,5
FB032421,CASE32422,5
FB000697,CASE00698,2
FB044056,CASE44057,5
FB039539,CASE39540,5
FB029821,CASE29822,5
FB005647,CASE05648,3
FB028100,CASE28101,4
FB024224,CASE24225,1
FB014623,CASE14624,3
FB047164,CASE47165,3
FB001288,CASE01289,4
FB007078,CASE07079,5
FB041343,CASE41344,4
FB001334,CASE01335,3
FB030213,CASE30214,4
FB026712,CASE26713,4
FB046530,CASE46531,4
FB047621,CASE47622,5
FB003128,CASE03129,5
FB016380,CASE16381,5
FB002896,CASE02897,4
FB009000,CASE09001,2
FB019380,CASE19381,5
FB033404,CASE33405,5
FB038685,CASE38686,5
FB032537,CASE32538,1
FB004341,CASE04342,1
FB023209,CASE23210,5
FB027911,CASE27912,5
FB028547,CASE28548,5
FB009918,CASE09919,5
FB040482,CASE40483,5
FB007123,CASE07124,4
FB034679,CASE34680,5
FB037644,CASE37645,4
FB036729,CASE36730,5
FB008022,CASE08023,4
FB001086,CASE01087,4
FB014993,CASE14994,4
FB035626,CASE35627,1
FB012649,CASE12650,3
FB020513,CASE20514,4
FB012890,CASE12891,4
FB019484,CASE19485,5
FB013726,CASE13727,4
FB016114,CASE16115,4
FB038286,CASE38287,2
FB029775,CASE29776,1
FB043312,CASE43313,5
FB044455,CASE44456,5
FB019442,CASE19443,5
FB014470,CASE14471,3
FB037171,CASE37172,5
FB012108,CASE12109,5
FB030034,CASE30035,3
FB045206,CASE45207,3
FB049280,CASE49281,5
FB004292,CASE04293,5
FB042471,CASE42472,4
FB046870,CASE46871,3
FB002449,CASE02450,4
FB039313,CASE39314,4
FB037385,CASE37386,5
FB044772,CASE44773,4
FB039518,CASE39519,3
FB043799,CASE43800,3
FB034530,CASE34531,5
FB042774,CASE42775,4
FB043036,CASE43037,5
FB032618,CASE32619,4
FB046993,CASE46994,4
FB009640,CASE09641,5
FB007760,CASE07761,4
FB027338,CASE27339,1
FB024924,CASE24925,5
FB038068,CASE38069,4
FB012768,CASE12769,4
FB012534,CASE12535,5
FB019599,CASE19600,5
FB037903,CASE37904,3
FB000712,CASE00713,4
FB021234,CASE21235,4
FB009785,CASE09786,5
FB047856,CASE47857,3
FB036709,CASE36710,5
FB034793,CASE34794,3
FB036150,CASE36151,3
FB006492,CASE06493,1
FB020261,CASE20262,5
FB007469,CASE07470,4
FB029258,CASE29259,1
FB039165,CASE39166,5
FB034412,CASE34413,3
FB036866,CASE36867,4
FB034908,CASE34909,4
FB037882,CASE37883,5
FB045318,CASE45319,3
FB014313,CASE14314,3
FB025667,CASE25668,4
FB037463,CASE37464,5
FB028035,CASE28036,4
FB043946,CASE43947,5
FB010850,CASE10851,3
FB014913,CASE14914,4
FB013738,CASE13739,3
FB021940,CASE21941,2
FB018177,CASE18178,3
FB007320,CASE07321,3
FB011899,CASE11900,3
FB036431,CASE36432,2
FB044138,CASE44139,2
FB020909,CASE20910,3
FB038319,CASE38320,3
FB033273,CASE33274,3
FB018197,CASE18198,4
FB017717,CASE17718,2
FB020902,CASE20903,4
FB015273,CASE15274,2
FB034557,CASE34558,3
FB002894,CASE02895,1
FB027968,CASE27969,5
FB026923,CASE26924,3
FB030618,CASE30619,3
FB034102,CASE34103,4
FB010792,CASE10793,5
FB042584,CASE42585,4
FB026242,CASE26243,5
FB037342,CASE37343,5
FB037748,CASE37749,2
FB039523,CASE39524,4
FB037693,CASE37694,2
FB006528,CASE06529,5
FB017663,CASE17664,5
FB008923,CASE08924,5
FB015949,CASE15950,4
FB037885,CASE37886,4
FB006558,CASE06559,1
FB001203,CASE01204,5
FB041583,CASE41584,4
FB010371,CASE10372,2
FB043998,CASE43999,4
FB019067,CASE19068,4
FB001204,CASE01205,3
FB006379,CASE06380,5
FB048372,CASE48373,3
FB028904,CASE28905,2
FB027481,CASE27482,4
FB005467,CASE05468,5
FB004322,CASE04323,3
FB003820,CASE03821,5
FB003614,CASE03615,5
FB020075,CASE20076,2
FB027514,CASE27515,5
FB043267,CASE43268,4
FB028125,CASE28126,4
FB046916,CASE46917,4
FB035646,CASE35647,4
FB026903,CASE26904,5
FB041660,CASE41661,3
FB035080,CASE35081,4
